timestamp	run_id	benchmark_version	corpus_version	rubric_version	scoring_version	judge_version	profile	bench	candidate_name	candidate_sha256	hypothesis	chapter_model	composer_model	judge_model	mean_quality	mean_utility	mean_faithfulness	mean_concept_coverage	mean_final_length_error_pct	mean_first_pass_length_error_pct	mean_passes_used	mean_uncached_generation_cost	mean_generation_cost	hard_fail_rate	worst_genre_macro	worst_genre_macro_utility	worst_genre_macro_quality	genre_macro_spread_utility	n_genre_macros	run_artifact	catalog_snapshot	price_snapshot	notes
2026-04-29T04:49:50.683596+00:00	20260429t044950z__booksum-v2__chapter_small__30m_mimo25pro_th__30m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimo25pro_thinking	chapter_small	30m_mimo25pro_thinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.273250	0.232814	0.275000	0.037500	1.000000	1.000000	5.000000	0.021823	0.021823	1.000000	history_biography_politics_social_analysis	0.163015	0.203500	0.140919	3	runs/booksum-v2/20260429t044950z__booksum-v2__chapter_small__30m_mimo25pro_th__30m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T044950Z__booksum-v2.json	snapshots/pricing/20260429T044950Z__booksum-v2.json	mimo-v2.5-pro thinking 30m
2026-04-29T04:54:25.898673+00:00	20260429t045425z__booksum-v2__chapter_small__30m_mimoflash_no__30m_mimoflash_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimoflash_notthinking	chapter_small	30m_mimoflash_notthinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.283167	0.243130	0.275000	0.037500	0.996981	0.997874	5.000000	0.001843	0.001843	1.000000	history_biography_politics_social_analysis	0.163472	0.203500	0.180634	3	runs/booksum-v2/20260429t045425z__booksum-v2__chapter_small__30m_mimoflash_no__30m_mimoflash_notthinking_v1.json	snapshots/catalog/20260429T045425Z__booksum-v2.json	snapshots/pricing/20260429T045425Z__booksum-v2.json	mimo-v2-flash nothinking 30m
2026-04-29T04:54:25.892751+00:00	20260429t045425z__booksum-v2__chapter_small__30m_mimoflash_th__30m_mimoflash_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimoflash_thinking	chapter_small	30m_mimoflash_thinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.283167	0.243129	0.275000	0.037500	0.997099	0.998307	5.000000	0.001874	0.001874	1.000000	history_biography_politics_social_analysis	0.163472	0.203500	0.140967	3	runs/booksum-v2/20260429t045425z__booksum-v2__chapter_small__30m_mimoflash_th__30m_mimoflash_thinking_v1.json	snapshots/catalog/20260429T045425Z__booksum-v2.json	snapshots/pricing/20260429T045425Z__booksum-v2.json	mimo-v2-flash thinking 30m
2026-04-29T04:54:24.124463+00:00	20260429t045424z__booksum-v2__chapter_small__30m_mimo25pro_no__30m_mimo25pro_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimo25pro_notthinking	chapter_small	30m_mimo25pro_notthinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.273250	0.232945	0.275000	0.037500	1.000000	1.000000	5.000000	0.015235	0.015235	1.000000	history_biography_politics_social_analysis	0.163113	0.203500	0.140975	3	runs/booksum-v2/20260429t045424z__booksum-v2__chapter_small__30m_mimo25pro_no__30m_mimo25pro_notthinking_v1.json	snapshots/catalog/20260429T045424Z__booksum-v2.json	snapshots/pricing/20260429T045424Z__booksum-v2.json	mimo-v2.5-pro nothinking 30m
2026-04-29T04:59:00.932159+00:00	20260429t045900z__booksum-v2__chapter_small__60m_mimoflash_no__60m_mimoflash_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimoflash_notthinking	chapter_small	60m_mimoflash_notthinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.273250	0.233213	0.275000	0.037500	0.999017	0.997809	5.000000	0.001874	0.001874	1.000000	history_biography_politics_social_analysis	0.163471	0.203500	0.140967	3	runs/booksum-v2/20260429t045900z__booksum-v2__chapter_small__60m_mimoflash_no__60m_mimoflash_notthinking_v1.json	snapshots/catalog/20260429T045900Z__booksum-v2.json	snapshots/pricing/20260429T045900Z__booksum-v2.json	mimo-v2-flash nothinking 60m
2026-04-29T04:59:00.666629+00:00	20260429t045900z__booksum-v2__chapter_small__60m_mimoflash_th__60m_mimoflash_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimoflash_thinking	chapter_small	60m_mimoflash_thinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.283167	0.243129	0.275000	0.037500	0.997099	0.997099	5.000000	0.001873	0.001873	1.000000	history_biography_politics_social_analysis	0.203138	0.243167	0.101300	3	runs/booksum-v2/20260429t045900z__booksum-v2__chapter_small__60m_mimoflash_th__60m_mimoflash_thinking_v1.json	snapshots/catalog/20260429T045900Z__booksum-v2.json	snapshots/pricing/20260429T045900Z__booksum-v2.json	mimo-v2-flash thinking 60m
2026-04-29T04:58:59.602385+00:00	20260429t045859z__booksum-v2__chapter_small__60m_mimo25pro_no__60m_mimo25pro_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_notthinking	chapter_small	60m_mimo25pro_notthinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.273250	0.232914	0.275000	0.037500	1.000000	1.000000	5.000000	0.016779	0.016779	1.000000	history_biography_politics_social_analysis	0.163142	0.203500	0.140832	3	runs/booksum-v2/20260429t045859z__booksum-v2__chapter_small__60m_mimo25pro_no__60m_mimo25pro_notthinking_v1.json	snapshots/catalog/20260429T045859Z__booksum-v2.json	snapshots/pricing/20260429T045859Z__booksum-v2.json	mimo-v2.5-pro nothinking 60m
2026-04-29T04:58:58.766225+00:00	20260429t045858z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_thinking	chapter_small	60m_mimo25pro_thinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.273250	0.232959	0.275000	0.037500	1.000000	1.000000	5.000000	0.014532	0.014532	1.000000	history_biography_politics_social_analysis	0.163239	0.203500	0.140981	3	runs/booksum-v2/20260429t045858z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T045858Z__booksum-v2.json	snapshots/pricing/20260429T045858Z__booksum-v2.json	mimo-v2.5-pro thinking 60m
2026-04-29T05:08:19.181344+00:00	20260429t050819z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_thinking	chapter_small	60m_mimo25pro_thinking_v1	2c72051bfad8715f2bd7cdd493e32a1d0a6f8041fba45a8673fc97db427b00a8		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.273250	0.233015	0.275000	0.037500	1.000000	1.000000	5.000000	0.011733	0.011733	1.000000	history_biography_politics_social_analysis	0.163243	0.203500	0.140975	3	runs/booksum-v2/20260429t050819z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T050819Z__booksum-v2.json	snapshots/pricing/20260429T050819Z__booksum-v2.json	test 60m mimo25pro_thinking
2026-04-29T05:20:31.826122+00:00	20260429t052031z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_thinking	chapter_small	60m_mimo25pro_thinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.492244	0.461721	0.429951	0.075000	0.152687	0.453399	4.000000	0.026154	0.026154	1.000000	history_biography_politics_social_analysis	0.398490	0.419000	0.088937	3	runs/booksum-v2/20260429t052031z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T052031Z__booksum-v2.json	snapshots/pricing/20260429T052031Z__booksum-v2.json	mimo-v2.5-pro thinking 60m no schema
2026-04-29T05:25:42.509653+00:00	20260429t052542z__booksum-v2__chapter_small__60m_mimo25pro_no__60m_mimo25pro_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_notthinking	chapter_small	60m_mimo25pro_notthinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.273250	0.232813	0.275000	0.037500	1.000000	3.690821	5.000000	0.021864	0.021864	1.000000	history_biography_politics_social_analysis	0.162472	0.203500	0.141723	3	runs/booksum-v2/20260429t052542z__booksum-v2__chapter_small__60m_mimo25pro_no__60m_mimo25pro_notthinking_v1.json	snapshots/catalog/20260429T052542Z__booksum-v2.json	snapshots/pricing/20260429T052542Z__booksum-v2.json	mimo-v2.5-pro nothinking 60m no schema
2026-04-29T05:31:33.313497+00:00	20260429t053133z__booksum-v2__chapter_small__60m_mimoflash_th__60m_mimoflash_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimoflash_thinking	chapter_small	60m_mimoflash_thinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.415935	0.380876	0.326786	0.037500	0.311151	0.588058	4.500000	0.002976	0.002976	1.000000	history_biography_politics_social_analysis	0.278947	0.319000	0.161252	3	runs/booksum-v2/20260429t053133z__booksum-v2__chapter_small__60m_mimoflash_th__60m_mimoflash_thinking_v1.json	snapshots/catalog/20260429T053133Z__booksum-v2.json	snapshots/pricing/20260429T053133Z__booksum-v2.json	mimo-v2-flash thinking 60m no schema
2026-04-29T05:35:17.235376+00:00	20260429t053517z__booksum-v2__chapter_small__60m_mimoflash_no__60m_mimoflash_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimoflash_notthinking	chapter_small	60m_mimoflash_notthinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.294833	0.254803	0.275000	0.037500	0.995577	0.997927	5.000000	0.001513	0.001513	1.000000	history_biography_politics_social_analysis	0.163478	0.203500	0.180641	3	runs/booksum-v2/20260429t053517z__booksum-v2__chapter_small__60m_mimoflash_no__60m_mimoflash_notthinking_v1.json	snapshots/catalog/20260429T053517Z__booksum-v2.json	snapshots/pricing/20260429T053517Z__booksum-v2.json	mimo-v2-flash nothinking 60m no schema
2026-04-29T05:35:23.230139+00:00	20260429t053523z__booksum-v2__chapter_small__30m_mimoflash_no__30m_mimoflash_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimoflash_notthinking	chapter_small	30m_mimoflash_notthinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.273250	0.233217	0.275000	0.037500	0.999449	0.999017	5.000000	0.001660	0.001660	1.000000	history_biography_politics_social_analysis	0.163472	0.203500	0.140967	3	runs/booksum-v2/20260429t053523z__booksum-v2__chapter_small__30m_mimoflash_no__30m_mimoflash_notthinking_v1.json	snapshots/catalog/20260429T053523Z__booksum-v2.json	snapshots/pricing/20260429T053523Z__booksum-v2.json	mimo-v2-flash nothinking 30m no schema
2026-04-29T05:35:21.906468+00:00	20260429t053521z__booksum-v2__chapter_small__30m_mimoflash_th__30m_mimoflash_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimoflash_thinking	chapter_small	30m_mimoflash_thinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2-flash	xiaomi/mimo-v2-flash		0.408825	0.371267	0.316964	0.037500	0.294905	0.906052	4.750000	0.002890	0.002890	1.000000	history_biography_politics_social_analysis	0.262448	0.302500	0.153718	3	runs/booksum-v2/20260429t053521z__booksum-v2__chapter_small__30m_mimoflash_th__30m_mimoflash_thinking_v1.json	snapshots/catalog/20260429T053521Z__booksum-v2.json	snapshots/pricing/20260429T053521Z__booksum-v2.json	mimo-v2-flash thinking 30m no schema
2026-04-29T05:35:20.344127+00:00	20260429t053520z__booksum-v2__chapter_small__30m_mimo25pro_no__30m_mimo25pro_notthinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimo25pro_notthinking	chapter_small	30m_mimo25pro_notthinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.415724	0.387806	0.321429	0.037500	0.232685	0.468204	3.750000	0.020891	0.020891	1.000000	history_biography_politics_social_analysis	0.278452	0.319000	0.233754	3	runs/booksum-v2/20260429t053520z__booksum-v2__chapter_small__30m_mimo25pro_no__30m_mimo25pro_notthinking_v1.json	snapshots/catalog/20260429T053520Z__booksum-v2.json	snapshots/pricing/20260429T053520Z__booksum-v2.json	mimo-v2.5-pro nothinking 30m no schema
2026-04-29T05:35:18.707579+00:00	20260429t053518z__booksum-v2__chapter_small__30m_mimo25pro_th__30m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m_mimo25pro_thinking	chapter_small	30m_mimo25pro_thinking_v1	72b6ac9980163e7ca4e605783bc4814af397628e3955d03a848e87b2c57d6d29		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.412280	0.376718	0.324237	0.037500	0.280679	0.425563	4.500000	0.028096	0.028096	1.000000	history_biography_politics_social_analysis	0.278452	0.319000	0.235235	3	runs/booksum-v2/20260429t053518z__booksum-v2__chapter_small__30m_mimo25pro_th__30m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T053518Z__booksum-v2.json	snapshots/pricing/20260429T053518Z__booksum-v2.json	mimo-v2.5-pro thinking 30m no schema
2026-04-29T05:59:16.113373+00:00	20260429t055916z__booksum-v2__chapter_small__60m_dv4pro_think__60m_dv4pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_dv4pro_thinking	chapter_small	60m_dv4pro_thinking_v1	bddb9f003354b5e2597f8935db95d6cc185e58edee6d6f91ad1b1e2ccf4c2d91		deepseek/deepseek-v4-pro	deepseek/deepseek-v4-pro		0.570553	0.559784	0.546429	0.150000	0.039568	0.605978	2.000000	0.038481	0.038481	1.000000	science_technology_environment	0.559784	0.570553	0.000000	1	runs/booksum-v2/20260429t055916z__booksum-v2__chapter_small__60m_dv4pro_think__60m_dv4pro_thinking_v1.json	snapshots/catalog/20260429T055916Z__booksum-v2.json	snapshots/pricing/20260429T055916Z__booksum-v2.json	dv4-pro test
2026-04-29T06:08:51.335712+00:00	20260429t060851z__booksum-v2__chapter_small__60m_dv4flash_thi__60m_dv4flash_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_dv4flash_thinking	chapter_small	60m_dv4flash_thinking_v1	bddb9f003354b5e2597f8935db95d6cc185e58edee6d6f91ad1b1e2ccf4c2d91		deepseek/deepseek-v4-flash	deepseek/deepseek-v4-flash		0.563892	0.538824	0.546429	0.150000	0.068663	0.654444	3.500000	0.003362	0.003362	1.000000	science_technology_environment	0.538824	0.563892	0.000000	1	runs/booksum-v2/20260429t060851z__booksum-v2__chapter_small__60m_dv4flash_thi__60m_dv4flash_thinking_v1.json	snapshots/catalog/20260429T060851Z__booksum-v2.json	snapshots/pricing/20260429T060851Z__booksum-v2.json	dv4-flash test
2026-04-29T08:24:34.214265+00:00	20260429t082434z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_thinking	chapter_small	60m_mimo25pro_thinking_v1	bddb9f003354b5e2597f8935db95d6cc185e58edee6d6f91ad1b1e2ccf4c2d91		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.400548	0.370143	0.326786	0.037500	0.304205	0.458116	4.000000	0.020281	0.020281	1.000000	history_biography_politics_social_analysis	0.278523	0.319000	0.284762	3	runs/booksum-v2/20260429t082434z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T082434Z__booksum-v2.json	snapshots/pricing/20260429T082434Z__booksum-v2.json	test hybrid length gate
2026-04-29T08:30:32.633198+00:00	20260429t083032z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m_mimo25pro_thinking	chapter_small	60m_mimo25pro_thinking_v1	bddb9f003354b5e2597f8935db95d6cc185e58edee6d6f91ad1b1e2ccf4c2d91		xiaomi/mimo-v2.5-pro	xiaomi/mimo-v2.5-pro		0.455674	0.420082	0.409237	0.075000	0.321656	0.506583	4.500000	0.029564	0.029564	1.000000	history_biography_politics_social_analysis	0.261996	0.302500	0.216136	3	runs/booksum-v2/20260429t083032z__booksum-v2__chapter_small__60m_mimo25pro_th__60m_mimo25pro_thinking_v1.json	snapshots/catalog/20260429T083032Z__booksum-v2.json	snapshots/pricing/20260429T083032Z__booksum-v2.json	test hybrid length gate 150 words
2026-04-29T08:38:52.474602+00:00	20260429t083852z__booksum-v2__chapter_small__60m__baseline_60m_dense_faithful_v1	booksum-v2	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m	chapter_small	baseline_60m_dense_faithful_v1	bddb9f003354b5e2597f8935db95d6cc185e58edee6d6f91ad1b1e2ccf4c2d91		deepseek/deepseek-v3.2	deepseek/deepseek-v3.2		0.434530	0.401085	0.400000	0.100000	0.207816	0.418679	4.333333	0.005582	0.005582	1.000000	history_biography_politics_social_analysis	0.254110	0.294250	0.220462	2	runs/booksum-v2/20260429t083852z__booksum-v2__chapter_small__60m__baseline_60m_dense_faithful_v1.json	snapshots/catalog/20260429T083852Z__booksum-v2.json	snapshots/pricing/20260429T083852Z__booksum-v2.json	baseline 60m with hybrid length gate
2026-04-29T20:06:14.668919+00:00	20260429t200614z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v3	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	bddb9f003354b5e2597f8935db95d6cc185e58edee6d6f91ad1b1e2ccf4c2d91		minimax/minimax-m2.7	openai/gpt-5-mini		0.510159	0.500060	0.550000	0.150000	0.011544	0.329004	2.000000	0.004921	0.004921	1.000000	science_technology_environment	0.500060	0.510159	0.000000	1	runs/booksum-v3/20260429t200614z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T200614Z__booksum-v3.json	snapshots/pricing/20260429T200614Z__booksum-v3.json	baseline 30m with unified length gate
2026-04-29T21:21:09.386223+00:00	20260429t212109z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v3	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	5022612e8e63f9f921936054ba93ef5721d6e07445601b46d05d1e3a85af948a		minimax/minimax-m2.7	openai/gpt-5-mini		0.480497	0.475386	0.340357	0.095833	0.042982	0.200270	1.500000	0.005541	0.005541	1.000000	science_technology_environment	0.475386	0.480497	0.000000	1	runs/booksum-v3/20260429t212109z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T212109Z__booksum-v3.json	snapshots/pricing/20260429T212109Z__booksum-v3.json	test relaxed gates
2026-04-29T22:09:00.585141+00:00	20260429t220900z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v3	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	070652193961ec7daea6ab0cfa734397696c6133398029de7bf57516bea5bbf4		minimax/minimax-m2.7	openai/gpt-5-mini		0.588008	0.587906	0.546429	0.150000	0.023759	0.023759	1.000000	0.005128	0.005128	0.000000	science_technology_environment	0.587906	0.588008	0.000000	1	runs/booksum-v3/20260429t220900z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T220900Z__booksum-v3.json	snapshots/pricing/20260429T220900Z__booksum-v3.json	test 0.20/0.10 gates
2026-04-29T22:09:58.797167+00:00	20260429t220958z__booksum-v3__chapter_small__60m__baseline_60m_dense_faithful_v1	booksum-v3	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	60m	chapter_small	baseline_60m_dense_faithful_v1	070652193961ec7daea6ab0cfa734397696c6133398029de7bf57516bea5bbf4		deepseek/deepseek-v3.2	deepseek/deepseek-v3.2		0.421183	0.401122	0.287500	0.075000	0.235462	0.270064	3.000000	0.003012	0.003012	1.000000	science_technology_environment	0.401122	0.421183	0.000000	1	runs/booksum-v3/20260429t220958z__booksum-v3__chapter_small__60m__baseline_60m_dense_faithful_v1.json	snapshots/catalog/20260429T220958Z__booksum-v3.json	snapshots/pricing/20260429T220958Z__booksum-v3.json	test 60m default gates
2026-04-29T22:36:07.749670+00:00	20260429t223607z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v3	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	a66e26517552f63dc38cd5411d2d1fb527c7657b15134e73df8e7f028bd65f23		minimax/minimax-m2.7	openai/gpt-5-mini		0.554950	0.529690	0.552589	0.280208	0.418744	0.477006	3.500000	0.013042	0.013042	0.750000	history_biography_politics_social_analysis	0.278759	0.319000	0.401403	3	runs/booksum-v3/20260429t223607z__booksum-v3__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T223607Z__booksum-v3.json	snapshots/pricing/20260429T223607Z__booksum-v3.json	30m baseline booksum-v3 resumed
2026-04-29T22:58:22.704724+00:00	20260429t225822z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v4	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	a66e26517552f63dc38cd5411d2d1fb527c7657b15134e73df8e7f028bd65f23		minimax/minimax-m2.7	openai/gpt-5-mini		0.468399	0.443063	0.448701	0.075000	0.289089	0.604744	3.500000	0.016818	0.016818	0.500000	history_biography_politics_social_analysis	0.162881	0.203500	0.410633	3	runs/booksum-v4/20260429t225822z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T225822Z__booksum-v4.json	snapshots/pricing/20260429T225822Z__booksum-v4.json	30m baseline booksum-v4
2026-04-29T23:07:06.835387+00:00	20260429t230706z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v4	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	a66e26517552f63dc38cd5411d2d1fb527c7657b15134e73df8e7f028bd65f23		minimax/minimax-m2.7	openai/gpt-5-mini		0.535342	0.510024	0.553750	0.122917	0.149693	0.441428	3.500000	0.015940	0.015940	0.250000	history_biography_politics_social_analysis	0.398856	0.439280	0.190090	3	runs/booksum-v4/20260429t230706z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T230706Z__booksum-v4.json	snapshots/pricing/20260429T230706Z__booksum-v4.json	30m baseline booksum-v4 final
2026-04-29T23:56:26.752994+00:00	20260429t235626z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v4	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	070652193961ec7daea6ab0cfa734397696c6133398029de7bf57516bea5bbf4		minimax/minimax-m2.7	openai/gpt-5-mini		0.537694	0.519970	0.529464	0.112500	0.294599	1.065983	2.750000	0.011203	0.011203	0.500000	history_biography_politics_social_analysis	0.415821	0.456250	0.171566	3	runs/booksum-v4/20260429t235626z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260429T235626Z__booksum-v4.json	snapshots/pricing/20260429T235626Z__booksum-v4.json	30m baseline booksum-v4 resumed
2026-04-30T00:27:03.094980+00:00	20260430t002703z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1	booksum-v4	corpus-2026-04-19	rubrics-v1	scoring-v1	judge-absolute-v1::deterministic	30m	chapter_small	baseline_30m_dense_recall_then_compose_v1	070652193961ec7daea6ab0cfa734397696c6133398029de7bf57516bea5bbf4		minimax/minimax-m2.7	openai/gpt-5-mini		0.520466	0.500335	0.525000	0.150000	0.209214	0.269876	3.000000	0.006510	0.006510	0.500000	science_technology_environment	0.500335	0.520466	0.000000	1	runs/booksum-v4/20260430t002703z__booksum-v4__chapter_small__30m__baseline_30m_dense_recall_then_compose_v1.json	snapshots/catalog/20260430T002703Z__booksum-v4.json	snapshots/pricing/20260430T002703Z__booksum-v4.json	30m test 2 samples
